permno,mergent_id,PERMCO,GVKEY,companyid,Company Name,Ticker Symbol,CUSIP,Primary Link Marker,Security-level Identifier,Link Type Codd,Historical CRSP PERMCO Link to COMPUSTAT Record,First Effective Date of Link,Last Effective Date of Link
14276,2686,20626,004194,9941,EASTMAN KODAK CO,KODK,277461406,P,02,LC,20626,2013-11-01T00:00:00Z,NA
14276,2686,20626,004194,2004765,EASTMAN KODAK CO,KODK,277461406,P,02,LC,20626,2013-11-01T00:00:00Z,NA
14277,7383,21576,009465,27242,SCHLUMBERGER LTD,SLB,806857108,P,01,LC,21576,1962-02-02T00:00:00Z,NA
14277,7383,21576,009465,27242,SCHLUMBERGER LTD,SLB,806857108,C,00X,LC,21576,1957-01-01T00:00:00Z,1962-02-01T00:00:00Z
14279,137237,14228,019163,2009180,EXTENDED STAY AMERICA INC,STAY,30224P200,P,01,LC,14228,2013-11-13T00:00:00Z,2021-06-30T00:00:00Z
14288,137232,54633,166746,2007290,J.G. WENTWORTH CO,JGWE,46618D207,P,01,LC,54633,2013-11-08T00:00:00Z,2016-06-17T00:00:00Z
14288,137232,54633,166746,2475492,J.G. WENTWORTH CO,JGWE,46618D207,P,01,LC,54633,2013-11-08T00:00:00Z,2016-06-17T00:00:00Z
14291,137221,54636,019104,2006735,MIDCOAST ENERGY PARTNERS LP,MEP,59564N103,P,01,LC,54636,2013-11-07T00:00:00Z,2017-04-28T00:00:00Z
14295,137212,54638,018872,2006706,TWITTER INC,TWTR,90184L102,P,01,LC,54638,2013-11-07T00:00:00Z,2022-10-31T00:00:00Z
14297,137246,54641,316056,2018327,ALLEGION PLC,ALLE,G0176J109,P,01,LC,54641,2013-12-02T00:00:00Z,NA
14312,137245,54653,016738,2009646,HOUGHTON MIFFLIN HARCOURT CO,HMHC,44157R109,P,01,LC,54653,2013-11-14T00:00:00Z,2022-04-29T00:00:00Z
14313,137268,54654,018509,2063073,IDEAL POWER INC,IPWR,451622203,P,01,LC,54654,2013-11-22T00:00:00Z,NA
14317,137225,54657,018629,2006809,LGI HOMES INC,LGIH,50187T106,P,01,LC,54657,2013-11-07T00:00:00Z,NA
14318,134803,54658,011854,2007188,NMI HOLDINGS INC,NMIH,629209305,P,01,LC,54658,2013-11-08T00:00:00Z,NA
14321,137241,54661,018976,2010192,RELYPSA INC,RLYP,759531106,P,01,LC,54661,2013-11-15T00:00:00Z,2016-09-30T00:00:00Z
14328,137332,54665,177637,2025109,AMC ENTERTAINMENT HOLDINGS,AMC,00165C302,P,01,LC,54665,2013-12-18T00:00:00Z,NA
14329,137312,54666,186858,2022894,ARAMARK,ARMK,03852U106,P,01,LC,54666,2013-12-12T00:00:00Z,NA
14334,137313,54668,176234,2022908,CATCHMARK TIMBER TRUST,CTT,14912Y202,P,01,LC,54668,2013-12-12T00:00:00Z,2022-09-30T00:00:00Z
14337,137320,54671,018635,2023447,FIDELITY & GUARANTY LIFE,FGL.3,315785105,P,01,LC,54671,2013-12-13T00:00:00Z,2017-12-01T00:00:00Z
14338,137314,20915,005643,14812,HILTON WORLDWIDE HOLDINGS,HLT,43300A203,P,04,LC,54672,2013-12-12T00:00:00Z,NA
14338,137314,20915,005643,2022926,HILTON WORLDWIDE HOLDINGS,HLT,43300A203,P,04,LC,54672,2013-12-12T00:00:00Z,NA
14338,137314,54672,005643,2022926,HILTON WORLDWIDE HOLDINGS,HLT,43300A203,P,04,LC,54672,2013-12-12T00:00:00Z,NA
14340,137319,54675,018975,2023468,NIMBLE STORAGE INC,NMBL,65440R101,P,01,LC,54675,2013-12-13T00:00:00Z,2017-04-28T00:00:00Z
14342,137306,54676,018774,2022876,VALERO ENERGY PARTNERS LP,VLP,91914J102,P,01,LC,54676,2013-12-11T00:00:00Z,2019-01-31T00:00:00Z
14351,93126,54679,206365,9194,KOFAX LTD,KFX,G5307C105,P,01,LC,54679,2013-12-05T00:00:00Z,2015-05-29T00:00:00Z
14359,137249,54685,018938,2019000,XENCOR INC,XNCR,98401F105,P,01,LC,54685,2013-12-03T00:00:00Z,NA
14378,137432,54694,019352,2037919,CARE.COM INC,CRCM,141633107,P,01,LC,54694,2014-01-24T00:00:00Z,2020-02-28T00:00:00Z
14379,107379,54695,145812,1013070,VEREN INC,VRN,92340V107,P,01,LC,54695,2014-01-22T00:00:00Z,NA
14380,137407,54696,019184,2035242,CYPRESS ENVIRONMNTL PRTNS LP,CELPQ,232751107,P,01,LC,54696,2014-01-15T00:00:00Z,2022-06-30T00:00:00Z
14392,137419,54697,018660,2035850,EP ENERGY CORP,EPEGQ,268785102,P,01,LC,54697,2014-01-17T00:00:00Z,2019-04-30T00:00:00Z
14393,137451,54698,019190,2040028,INTRAWEST RESORTS HLDGS INC,SNOW.,46090K109,P,01,LC,54698,2014-01-31T00:00:00Z,2017-07-31T00:00:00Z
14401,137393,54702,019517,2040088,ONE GAS INC,OGS,68235P108,P,01,LC,54702,2014-02-03T00:00:00Z,NA
14408,137408,54704,019171,2035861,RSP PERMIAN INC,RSPP,74978Q105,P,01,LC,54704,2014-01-17T00:00:00Z,2018-07-31T00:00:00Z
14409,137430,54705,019377,2037927,RICE ENERGY INC,RICE.,762760106,P,01,LC,54705,2014-01-24T00:00:00Z,2017-11-30T00:00:00Z
14414,137431,54706,018306,2037422,SANTANDER CONSUMER USA HLDGS,SC,80283M101,P,01,LC,54706,2014-01-23T00:00:00Z,2022-01-31T00:00:00Z
14416,137420,12637,020259,6551,CHC GROUP LTD,HELIQ,G07021127,P,05,LC,54708,2014-01-17T00:00:00Z,2016-02-01T00:00:00Z
14422,137455,54713,019154,2040055,CARA THERAPEUTICS INC,CARA,140755208,P,01,LC,54713,2014-01-31T00:00:00Z,NA
14423,137244,54714,018929,635869,CELLADON CORP,CLDN,15117E107,P,01,LC,54714,2014-01-30T00:00:00Z,2016-03-22T00:00:00Z
14423,137244,54714,027046,2039686,EIGER BIOPHARMACEUTICALS INC,EIGRQ,28249U204,P,01,LC,54714,2016-03-23T00:00:00Z,2024-09-30T00:00:00Z
14426,137449,54717,019470,2039695,DICERNA PHARMACEUTICALS INC,DRNA,253031108,P,01,LC,54717,2014-01-30T00:00:00Z,2021-12-31T00:00:00Z
14431,137231,54718,018878,2034697,GLYCOMIMETICS INC,GLYC,38000Q102,P,01,LC,54718,2014-01-10T00:00:00Z,NA
14432,137456,54720,019412,2040065,INTRA-CELLULAR THERAPIES INC,ITCI,46116X101,P,01,LC,54720,2014-01-31T00:00:00Z,NA
14433,137240,54656,019168,2009659,DEL TACO RESTAURANTS INC,TACO,245496104,P,02,LC,54656,2014-01-06T00:00:00Z,2022-03-31T00:00:00Z
14434,137457,54721,019391,2040031,MALIBU BOATS INC,MBUU,56117J100,P,01,LC,54721,2014-01-31T00:00:00Z,NA
14435,129333,54722,184585,2035869,NOVA LIFESTYLE INC,NVFY,66979P300,P,01,LC,54722,2014-01-17T00:00:00Z,NA
14436,137458,54723,019149,2040052,ULTRAGENYX PHARMACEUTICAL,RARE,90400D108,P,01,LC,54723,2014-01-31T00:00:00Z,NA
14440,132353,54724,016848,2035010,TRAVERE THERAPEUTICS INC,TVTX,89422G107,P,01,LC,54724,2014-01-10T00:00:00Z,NA
14442,137258,54726,018925,2040042,TREVENA INC,TRVN,89532E307,P,01,LC,54726,2014-01-31T00:00:00Z,NA
14448,137468,54729,019418,2041385,AUSPEX PHARMACEUTICALS INC,ASPX,05211J102,P,01,LC,54729,2014-02-05T00:00:00Z,2015-05-29T00:00:00Z
14451,137502,54733,019534,2044217,CONCERT PHARMACEUTICLS INC,CNCE,206022105,P,01,LC,54733,2014-02-13T00:00:00Z,2023-03-31T00:00:00Z
14456,137494,54736,019784,2043752,EAGLE PHARMACEUTICALS INC,EGRX,269796108,P,01,LC,54736,2014-02-12T00:00:00Z,NA
14457,137487,54737,019511,2043762,FLEXION THERAPEUTICS INC,FLXN,33938J106,P,01,LC,54737,2014-02-12T00:00:00Z,2021-11-30T00:00:00Z
14459,137505,54739,019274,2044550,INOGEN INC,INGN,45780L104,P,01,LC,54739,2014-02-14T00:00:00Z,NA
14467,137477,54743,019471,2041842,REVANCE THERAPEUTICS INC,RVNC,761330109,P,01,LC,54743,2014-02-06T00:00:00Z,NA
14470,137481,14340,062016,9247,SIZMEK INC,SZMK,83013P105,P,01,LC,54746,2014-02-07T00:00:00Z,2016-09-26T00:00:00Z
14470,137481,54746,062016,2042997,SIZMEK INC,SZMK,83013P105,P,01,LC,54746,2014-02-07T00:00:00Z,2016-09-26T00:00:00Z
14472,137543,54748,019044,2049859,VARONIS SYSTEMS INC,VRNS,922280102,P,01,LC,54748,2014-02-28T00:00:00Z,NA
14478,137464,54749,019442,2041394,CONTINENTAL BUILDING PRODS,CBPX,211171103,P,01,LC,54749,2014-02-05T00:00:00Z,2020-01-31T00:00:00Z
14479,137496,54750,019516,2044148,INSTALLED BLDG PRODUCTS INC,IBP,45780R101,P,01,LC,54750,2014-02-13T00:00:00Z,NA
14487,137485,54752,019518,2050850,KNOWLES CORP,KN,49926D109,P,01,LC,54752,2014-03-03T00:00:00Z,NA
14490,137467,54754,019574,2044599,GANNETT CO INC,GCI,36472T109,P,01,LC,54754,2014-02-14T00:00:00Z,NA
14495,137609,54756,019849,2056222,A10 NETWORKS INC,ATEN,002121101,P,01,LC,54756,2014-03-21T00:00:00Z,NA
14497,119699,54757,016947,2057189,ACTINIUM PHARMACEUTICALS INC,ATNM,00507W206,P,01,LC,54757,2014-03-26T00:00:00Z,NA
14498,137642,54758,019898,2057814,AEROHIVE NETWORKS INC,HIVE.1,007786106,P,01,LC,54758,2014-03-28T00:00:00Z,2019-08-30T00:00:00Z
14499,137607,54759,019989,2056218,AMBER ROAD INC,AMBR,02318Y108,P,01,LC,54759,2014-03-21T00:00:00Z,2019-07-31T00:00:00Z
14502,137583,54761,019773,2054139,CASTLIGHT HEALTH INC,CSLT,14862Q100,P,01,LC,54761,2014-03-14T00:00:00Z,2022-02-28T00:00:00Z
14503,137641,54762,019507,2057821,OUTFRONT MEDIA INC,OUT,69007J304,P,01,LC,54762,2014-03-28T00:00:00Z,NA
14504,137562,54763,019747,2052559,QUOTIENT TECHNOLOGY INC,QUOT,749119103,P,01,LC,54763,2014-03-07T00:00:00Z,2023-09-29T00:00:00Z
14505,137568,54764,019935,2052587,ENLINK MIDSTREAM LLC,ENLC,29336T100,P,01,LC,54764,2014-03-10T00:00:00Z,NA
14516,137594,54769,019877,2055815,Q2 HOLDINGS INC,QTWO,74736L109,P,01,LC,54769,2014-03-20T00:00:00Z,NA
14521,137635,54772,140988,2057483,TRINET GROUP INC,TNET,896288107,P,01,LC,54772,2014-03-27T00:00:00Z,NA
14523,121950,54774,017185,2052907,22ND CENTURY GROUP INC,XXII,90137F400,P,01,LC,54774,2014-03-11T00:00:00Z,NA
14526,529,317,001686,2331,APOGEE ENTERPRISES INC,APOG,037598109,P,01,LU,317,1973-01-31T00:00:00Z,NA
14528,137637,54777,019967,2057471,APPLIED GENETIC TECHNOLOGIES,AGTC,03820J100,P,01,LC,54777,2014-03-27T00:00:00Z,2022-12-30T00:00:00Z
14530,137578,54778,019718,2053236,ACHAOGEN INC,AKAOQ,004449104,P,01,LC,54778,2014-03-12T00:00:00Z,2021-06-30T00:00:00Z
14531,137615,54779,019859,2055831,AKEBIA THERAPEUTICS INC,AKBA,00972D105,P,01,LC,54779,2014-03-20T00:00:00Z,NA
14532,137587,54780,019172,2054999,A-MARK PRECIOUS METALS INC,AMRK,00181T107,P,01,LC,54780,2014-03-17T00:00:00Z,NA
14537,137621,54783,019830,2056214,BORDERFREE INC,BRDR,09970L100,P,01,LC,54783,2014-03-21T00:00:00Z,2015-06-30T00:00:00Z
14541,7846,20440,002991,6627,CHEVRON CORP,CVX,166764100,P,01,LU,20440,1962-01-31T00:00:00Z,NA
14541,7846,20440,002991,6627,CHEVRON CORP,CVX,166764100,C,00X,LU,20440,1950-01-01T00:00:00Z,1962-01-30T00:00:00Z
14543,137421,54719,023167,2035856,BLUE BIRD CORP,BLBD,095306106,P,01,LC,54719,2015-03-02T00:00:00Z,NA
14544,137595,54786,019581,2061364,LANDS' END INC,LE,51509F105,P,01,LC,54786,2014-04-07T00:00:00Z,NA
14547,137590,54790,019730,2055400,PAYLOCITY HOLDING CORP,PCTY,70438V106,P,01,LC,54790,2014-03-19T00:00:00Z,NA
14548,121941,54791,176346,2057493,PROFIRE ENERGY INC,PFIE,74316X101,P,01,LC,54791,2014-03-27T00:00:00Z,2025-01-31T00:00:00Z
14550,137566,54792,019025,2052555,SOCIETAL CDMO INC,SCTL,75629F109,P,01,LC,54792,2014-03-07T00:00:00Z,2024-04-30T00:00:00Z
14552,136601,54794,019116,2054150,IGNYTA INC,RXDX.,451731103,P,01,LC,54794,2014-03-14T00:00:00Z,2018-02-28T00:00:00Z
14554,137645,54796,019881,2057807,2U INC,TWOUQ,90214J200,P,01,LC,54796,2014-03-28T00:00:00Z,2024-09-30T00:00:00Z
14556,137646,54798,019977,2057832,ENERGOUS CORP,WATT,29272C202,P,01,LC,54798,2014-03-28T00:00:00Z,NA
14558,131472,53687,005072,13003,ALLY FINANCIAL INC,ALLY,02005N100,P,05,LC,53687,2014-04-10T00:00:00Z,NA
14559,137699,54800,019851,2061282,CITY OFFICE REIT INC,CIO,178587101,P,01,LC,54800,2014-04-15T00:00:00Z,NA
14564,137696,54802,019273,2060731,ENABLE MIDSTREAM PARTNERS LP,ENBL,292480100,P,01,LC,54802,2014-04-11T00:00:00Z,2021-12-03T00:00:00Z
14567,137665,54805,019906,2059211,GRUBHUB INC,GRUB.2,400110102,P,01,LC,54805,2014-04-04T00:00:00Z,2021-06-30T00:00:00Z
14573,137679,54808,019800,2060160,COREPOINT LODGING INC,CPLG,21872L104,P,01,LC,54808,2014-04-09T00:00:00Z,2018-05-30T00:00:00Z
14573,137679,56354,019800,2840128,COREPOINT LODGING INC,CPLG,21872L104,P,01,LC,54808,2014-04-09T00:00:00Z,2018-05-30T00:00:00Z
14574,137733,54809,019927,2061627,MOELIS & CO,MC,60786M105,P,01,LC,54809,2014-04-16T00:00:00Z,NA
14578,137664,54811,019910,2059257,OPOWER INC,OPWR,68375Y109,P,01,LC,54811,2014-04-04T00:00:00Z,2016-06-30T00:00:00Z
14580,137657,54813,019753,2058567,MAGNITE INC,MGNI,55955D100,P,01,LC,54813,2014-04-02T00:00:00Z,NA
14588,137695,54815,020113,2060767,ZOE'S KITCHEN INC,ZOES,98979J109,P,01,LC,54815,2014-04-11T00:00:00Z,2018-11-30T00:00:00Z
14589,137685,54816,020042,2060475,ADAMAS PHARMACEUTICALS INC,ADMS,00548A106,P,01,LC,54816,2014-04-10T00:00:00Z,2021-11-30T00:00:00Z
14593,12161,7,001690,2355,APPLE INC,AAPL,037833100,P,01,LU,7,1980-12-12T00:00:00Z,NA
14594,137660,54818,019912,2058933,CORIUM INTERNATIONAL INC,CORI,21887L107,P,01,LC,54818,2014-04-03T00:00:00Z,2018-11-30T00:00:00Z
14596,137668,54820,019908,2059180,FIVE9 INC,FIVN,338307101,P,01,LC,54820,2014-04-04T00:00:00Z,NA
14598,137672,54821,020136,1722358,AMERICAN REALTY CAP HLTHCR,HCT,02917R108,P,01,LC,54821,2014-04-07T00:00:00Z,2015-01-30T00:00:00Z
14599,112263,54822,149906,2064133,HENNESSY ADVISORS INC,HNNA,425885100,P,01,LC,54822,2014-04-28T00:00:00Z,NA
14601,137737,6412,010121,2065334,NAVIENT CORP,NAVI,63938C108,P,04,LC,54824,2014-05-01T00:00:00Z,NA
14601,137737,54824,010121,2065334,NAVIENT CORP,NAVI,63938C108,P,04,LC,54824,2014-05-01T00:00:00Z,NA
14602,137715,54825,020277,2061651,OPUS BANK,OPB,684000102,P,01,LC,54825,2014-04-16T00:00:00Z,2020-06-30T00:00:00Z
14603,137706,54826,020115,2060759,PHIBRO ANIMAL HEALTH CORP,PAHC,71742Q106,P,01,LC,54826,2014-04-11T00:00:00Z,NA
14604,116867,54827,066394,2058577,PEOPLES FINANCIAL SERVICES,PFIS,711040105,P,01,LC,54827,2014-04-02T00:00:00Z,NA
14608,137723,54830,019649,2061984,SABRE CORP,SABR,78573M104,P,01,LC,54830,2014-04-17T00:00:00Z,NA
14609,137724,54831,016009,2061996,SPORTSMANS WAREHOUSE HLDGS,SPWH,84920Y106,P,01,LC,54831,2014-04-17T00:00:00Z,NA
14612,137717,54834,020131,2061662,TRIVASCULAR TECHNOLOGIES INC,TRIV,89685A102,P,01,LC,54834,2014-04-16T00:00:00Z,2016-02-29T00:00:00Z
14619,137909,54839,020020,2072545,CIVEO CORP,CVEO,17878Y207,P,01,LC,54839,2014-06-02T00:00:00Z,NA
14625,137973,54841,020422,2070814,HERITAGE INSURANCE HOLDINGS,HRTG,42727J102,P,01,LC,54841,2014-05-23T00:00:00Z,NA
14632,137878,54844,020235,2072537,DNOW INC,DNOW,67011P100,P,01,LC,54844,2014-06-02T00:00:00Z,NA
14633,137888,54845,020539,2066820,PBF LOGISTICS LP,PBFX,69318Q104,P,01,LC,54845,2014-05-09T00:00:00Z,2022-12-30T00:00:00Z
14634,137974,54846,020298,2070824,PARSLEY ENERGY INC,PE,701877102,P,01,LC,54846,2014-05-23T00:00:00Z,2021-01-29T00:00:00Z
14636,137915,54848,020147,2070828,SUPERIOR DRILLING PRODUCTS,SDPI,868153107,P,01,LC,54848,2014-05-23T00:00:00Z,2024-08-30T00:00:00Z
14637,137914,54849,019580,2074627,TIME INC,TIME.,887228104,P,01,LC,54849,2014-06-09T00:00:00Z,2018-01-31T00:00:00Z
14638,137903,54850,020344,2071788,WASHINGTON PRIME GROUP INC,WPGGQ,93964W405,P,01,LC,54850,2014-05-29T00:00:00Z,2021-10-29T00:00:00Z
14641,137927,54851,020229,2068309,ZENDESK INC,ZEN,98936J101,P,01,LC,54851,2014-05-15T00:00:00Z,2022-11-30T00:00:00Z
14642,137883,54852,317264,2066589,DORIAN LPG LTD,LPG,Y2106R110,P,01,LC,54852,2014-05-08T00:00:00Z,NA
14644,137904,54854,020550,2066815,ALCENTRA CAPITAL CORP,ABDC.1,01374T102,P,01,LC,54854,2014-05-09T00:00:00Z,2020-01-31T00:00:00Z
14645,137969,54855,020010,2070809,AGILE THERAPEUTICS INC,AGRX,00847L308,P,01,LC,54855,2014-05-23T00:00:00Z,2024-03-25T00:00:00Z
14646,137886,54856,020033,2066810,ALDER BIOPHARMACEUTICALS INC,ALDR,014339105,P,01,LC,54856,2014-05-08T00:00:00Z,2019-10-31T00:00:00Z
14647,137704,54857,020018,2065306,ALDEYRA THERAPEUTICS INC,ALDX,01438T106,P,01,LC,54857,2014-05-02T00:00:00Z,NA
14651,137946,54859,019582,2072873,CARETRUST REIT INC,CTRE,14174T107,P,01,LC,54859,2014-06-03T00:00:00Z,NA
14654,137855,54862,020407,2065320,PAPA MURPHY'S HOLDINGS INC,FRSH.2,698814100,P,01,LC,54862,2014-05-02T00:00:00Z,2019-05-31T00:00:00Z
14655,137972,54863,019744,2070096,JD.COM INC,JD,47215P106,P,90,LC,54863,2014-05-22T00:00:00Z,NA
14668,137661,54868,020040,2065362,SCYNEXIS INC,SCYX,811292200,P,01,LC,54868,2014-05-02T00:00:00Z,NA
14670,137918,54870,016549,2067944,SERVISFIRST BANCSHARES INC,SFBS,81768T108,P,01,LC,54870,2014-05-14T00:00:00Z,NA
14671,121371,54871,163867,2071432,STONEGATE BANK/FL,SGBK,861811107,P,01,LC,54871,2014-05-28T00:00:00Z,2017-09-29T00:00:00Z
14677,137935,54875,020540,2068647,TRUECAR INC,TRUE,89785L107,P,01,LC,54875,2014-05-16T00:00:00Z,NA
14682,138008,54876,020502,2120797,RAYONIER ADVANCED MATERIALS,RYAM,75508B104,P,01,LC,54876,2014-06-30T00:00:00Z,NA
14684,138094,54878,020011,2121193,METALLUS INC,MTUS,887399103,P,01,LC,54878,2014-07-01T00:00:00Z,NA
14688,138146,54881,020659,2079929,AMPHASTAR PHARMACEUTICLS INC,AMPH,03209R103,P,01,LC,54881,2014-06-25T00:00:00Z,NA
14689,122794,54882,162453,2073916,AEMETIS INC,AMTX,00770K202,P,01,LC,54882,2014-06-06T00:00:00Z,NA
14690,138110,54883,020645,2077794,ARDELYX INC,ARDX,039697107,P,01,LC,54883,2014-06-19T00:00:00Z,NA
14694,138157,54888,020644,2079930,GOPRO INC,GPRO,38268T103,P,01,LC,54888,2014-06-26T00:00:00Z,NA
14695,138131,54890,020643,2078727,KITE PHARMA INC,KITE,49803L109,P,01,LC,54890,2014-06-20T00:00:00Z,2017-10-31T00:00:00Z
14696,138170,6959,007316,20536,MICHAELS COS INC,MIK,59408Q106,P,02,LC,54891,2014-06-27T00:00:00Z,2021-04-30T00:00:00Z
14696,138170,6959,007316,2080242,MICHAELS COS INC,MIK,59408Q106,P,02,LC,54891,2014-06-27T00:00:00Z,2021-04-30T00:00:00Z
14696,138170,54891,007316,2080242,MICHAELS COS INC,MIK,59408Q106,P,02,LC,54891,2014-06-27T00:00:00Z,2021-04-30T00:00:00Z
14697,138079,54892,020330,2076663,MOBILEIRON INC,MOBL,60739U204,P,01,LC,54892,2014-06-12T00:00:00Z,2020-12-31T00:00:00Z
14702,540,194,001704,2382,APPLIED MATERIALS INC,AMAT,038222105,P,01,LU,194,1972-12-14T00:00:00Z,NA
14703,138097,54894,020168,2076656,MEMORIAL RESOURCE DEV CORP,MRD,58605Q109,P,01,LC,54894,2014-06-13T00:00:00Z,2016-09-30T00:00:00Z
14704,138123,48792,162906,586129,IHS MARKIT LTD,INFO.1,G47567105,P,01,LC,54895,2016-07-13T00:00:00Z,2022-03-02T00:00:00Z
14707,133968,54898,170520,2073903,RADIUS HEALTH INC,RDUS.1,750469207,P,01,LC,54898,2014-06-06T00:00:00Z,2022-08-31T00:00:00Z
14713,138141,54906,020672,2079609,ADEPTUS HEALTH INC,ADPTQ,006855100,P,01,LC,54906,2014-06-25T00:00:00Z,2017-09-30T00:00:00Z
14714,138035,54907,020748,2073894,ARISTA NETWORKS INC,ANET,040413205,P,01,LC,54907,2014-06-06T00:00:00Z,NA
14715,138072,54908,187550,2076653,ASPEN AEROGELS INC,ASPN,04523Y105,P,01,LC,54908,2014-06-13T00:00:00Z,NA
14716,138118,54909,018004,2077404,CENTURY COMMUNITIES INC,CCS,156504300,P,01,LC,54909,2014-06-18T00:00:00Z,NA
14721,138119,54914,170639,2077410,FORESIGHT ENERGY LP,FELPQ,34552U104,P,01,LC,54914,2014-06-18T00:00:00Z,2019-11-08T00:00:00Z
14723,138150,54916,020884,2079601,IMPRIVATA INC,IMPR,45323J103,P,01,LC,54916,2014-06-25T00:00:00Z,2016-09-30T00:00:00Z
14734,138161,54918,020655,2080246,XPLR INFRASTRUCTURE LP,XIFR,65341B106,P,01,LC,54918,2014-06-27T00:00:00Z,NA
14750,138151,54920,020089,2079931,TERMINIX GLOBAL HOLDINGS INC,TMX,88087E100,P,01,LC,54920,2014-06-26T00:00:00Z,2022-10-31T00:00:00Z
14751,138095,54923,019858,2121576,VERITIV CORP,VRTV,923454102,P,01,LC,54923,2014-07-02T00:00:00Z,2023-11-30T00:00:00Z
14752,8199,21739,010504,30511,TEXAS PACIFIC LAND CORP,TPL,88262P102,P,01,LC,21739,1972-01-31T00:00:00Z,2021-01-08T00:00:00Z
14752,8199,21739,010504,30511,TEXAS PACIFIC LAND CORP,TPL,88262P102,C,00X,LC,21739,1972-01-01T00:00:00Z,1972-01-30T00:00:00Z
14752,8199,57695,010504,30511,TEXAS PACIFIC LAND CORP,TPL,88262P102,P,01,LC,21739,1972-01-31T00:00:00Z,2021-01-08T00:00:00Z
14752,8199,57695,010504,30511,TEXAS PACIFIC LAND CORP,TPL,88262P102,C,00X,LC,21739,1972-01-01T00:00:00Z,1972-01-30T00:00:00Z
14755,138077,54927,187551,2076686,TRINSEO PLC,TSE,G9059U107,P,01,LC,54927,2014-06-12T00:00:00Z,2021-10-10T00:00:00Z
14755,138077,58816,187551,2076686,TRINSEO PLC,TSE,G9059U107,P,01,LC,54927,2014-06-12T00:00:00Z,2021-10-10T00:00:00Z
14759,138288,54929,020126,2128031,ADVANCED DRAINAGE SYSTEMS,WMS,00790R104,P,01,LC,54929,2014-07-25T00:00:00Z,NA
14761,543,352,001712,2447,TRECORA RESOURCES,TREC,894648104,C,01,LU,352,1976-01-30T00:00:00Z,2022-06-30T00:00:00Z
14761,543,352,001712,2447,TRECORA RESOURCES,TREC,894648104,C,00X,LC,352,1976-01-01T00:00:00Z,1976-01-29T00:00:00Z
14763,138317,54931,020228,2129696,CATALENT INC,CTLT,148806102,P,01,LC,54931,2014-07-31T00:00:00Z,2024-12-31T00:00:00Z
14773,55183,12195,022447,8974,PAR PACIFIC HOLDINGS INC,PARR,69888T207,P,02,LC,54933,2014-07-22T00:00:00Z,NA
14773,55183,54933,022447,2126600,PAR PACIFIC HOLDINGS INC,PARR,69888T207,P,02,LC,54933,2014-07-22T00:00:00Z,NA
14774,138240,54934,020798,2127524,PFENEX INC,PFNX,717071104,P,01,LC,54934,2014-07-24T00:00:00Z,2020-09-30T00:00:00Z
14776,138318,54936,020686,2129744,SYNCHRONY FINANCIAL,SYF,87165B103,P,01,LC,54936,2014-07-31T00:00:00Z,NA
14778,138275,17862,111974,25960,TOWNSQUARE MEDIA INC,TSQ,892231101,P,03,LC,54938,2014-07-24T00:00:00Z,NA
14778,138275,54938,111974,2127527,TOWNSQUARE MEDIA INC,TSQ,892231101,P,03,LC,54938,2014-07-24T00:00:00Z,NA
14783,138319,54941,020473,2129232,WESTLAKE CHEMICAL PRTNRS LP,WLKP,960417103,P,01,LC,54941,2014-07-30T00:00:00Z,NA
14784,138245,54942,020967,2130965,PARAGON OFFSHORE PLC,PGNPQ,G6S01W108,P,01,LC,54942,2014-08-04T00:00:00Z,2015-12-17T00:00:00Z
14790,138350,54946,021020,2129671,ADVERUM BIOTECHNOLOGIES,ADVM,00773U207,P,01,LC,54946,2014-07-25T00:00:00Z,NA
14795,8260,21758,010581,30755,TIMKEN CO,TKR,887389104,P,01,LC,21758,1962-01-31T00:00:00Z,NA
14795,8260,21758,010581,30755,TIMKEN CO,TKR,887389104,C,00X,LC,21758,1950-01-01T00:00:00Z,1962-01-30T00:00:00Z
14797,138238,54951,179834,2125312,CAREDX INC,CDNA,14167L103,P,01,LC,54951,2014-07-17T00:00:00Z,NA
14801,135148,54954,012257,2121571,GLOBEIMMUNE INC,GBIM,37957B100,C,01,LC,54954,2014-07-02T00:00:00Z,NA
14803,138303,54955,020823,2129703,HEALTHEQUITY INC,HQY,42226A107,P,01,LC,54955,2014-07-31T00:00:00Z,NA
14805,138282,54956,021008,2127503,IMMUNE DESIGN CORP,IMDZ,45252L103,P,01,LC,54956,2014-07-24T00:00:00Z,NA
14812,138293,54960,021124,2128046,EL POLLO LOCO HOLDINGS INC,LOCO,268603107,P,01,LC,54960,2014-07-25T00:00:00Z,NA
14816,8288,21763,010609,30906,TOOTSIE ROLL INDUSTRIES INC,TR,890516107,P,01,LC,21763,1962-01-31T00:00:00Z,NA
14816,8288,21763,010609,30906,TOOTSIE ROLL INDUSTRIES INC,TR,890516107,C,00X,LC,21763,1950-01-01T00:00:00Z,1962-01-30T00:00:00Z
14821,138259,54966,021138,2130977,RIGHTSIDE GROUP LTD,NAME,76658B100,P,01,LC,54966,2014-08-04T00:00:00Z,2017-07-31T00:00:00Z
14822,138158,54967,020225,2121176,MINERVA NEUROSCIENCES INC,NERV,603380205,P,01,LC,54967,2014-07-01T00:00:00Z,NA
14828,138248,54971,020943,2125688,SAGE THERAPEUTICS INC,SAGE,78667J108,P,01,LC,54971,2014-07-18T00:00:00Z,NA
